City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
217,Puke,AL,2021-04-25 14:09:25,42.0444,19.8997,71.6,24,0,6.91,clear sky
218,Victoria,HK,2021-04-25 14:06:54,22.2855,114.1577,75.0,91,100,1.99,overcast clouds
219,Richards Bay,ZA,2021-04-25 14:07:06,-28.783,32.0377,74.55,67,0,7.05,clear sky
220,Fernley,US,2021-04-25 14:05:36,39.608,-119.2518,48.99,37,100,7.0,overcast clouds
221,Port Hedland,AU,2021-04-25 14:09:26,-20.3167,118.5667,69.8,83,0,6.91,clear sky
222,Mount Gambier,AU,2021-04-25 14:09:27,-37.8333,140.7667,46.4,100,4,2.3,clear sky
223,Chapais,CA,2021-04-25 14:09:27,49.7834,-74.8492,33.8,75,20,12.66,few clouds
224,Jumla,NP,2021-04-25 14:09:27,29.2747,82.1838,52.56,38,65,2.93,broken clouds
225,Kavaratti,IN,2021-04-25 14:09:28,10.5669,72.642,84.7,71,10,10.6,clear sky
226,Bolivar,US,2021-04-25 14:09:28,37.6145,-93.4105,59.0,66,100,7.36,overcast clouds
227,Upington,ZA,2021-04-25 14:09:29,-28.4478,21.2561,89.6,12,0,8.05,clear sky
228,Rudbar,AF,2021-04-25 14:09:29,30.15,62.6,92.8,9,59,7.99,broken clouds
229,Bengkulu,ID,2021-04-25 14:09:29,-3.8004,102.2655,79.23,82,100,5.88,overcast clouds
230,Regeneracao,BR,2021-04-25 14:09:30,-6.2378,-42.6883,82.67,75,64,4.03,broken clouds
231,Paamiut,GL,2021-04-25 14:09:30,61.994,-49.6678,37.71,84,98,13.6,overcast clouds
232,Falam,MM,2021-04-25 14:09:30,22.9167,93.6833,67.51,23,0,4.34,clear sky
233,Los Llanos De Aridane,ES,2021-04-25 14:09:31,28.6585,-17.9182,69.8,64,75,6.91,broken clouds
234,Prince George,CA,2021-04-25 14:05:41,53.9166,-122.753,35.01,58,1,8.05,clear sky
235,Belmonte,BR,2021-04-25 14:09:31,-15.8631,-38.8828,82.4,69,40,14.97,scattered clouds
236,Oranjestad,AW,2021-04-25 14:08:15,12.524,-70.027,84.2,65,20,24.16,few clouds
237,Namibe,AO,2021-04-25 14:09:31,-15.1961,12.1522,87.8,62,20,16.11,few clouds
238,Ossora,RU,2021-04-25 14:09:32,59.2353,163.0719,30.88,97,100,3.56,overcast clouds
239,Kalmar,SE,2021-04-25 14:09:32,56.6616,16.3616,43.0,42,40,5.75,scattered clouds
240,Saldanha,ZA,2021-04-25 14:09:33,-33.0117,17.9442,71.6,60,100,6.91,overcast clouds
241,Turan,VN,2021-04-25 14:09:33,16.0678,108.2208,82.4,89,20,4.61,few clouds
242,Gat,IL,2021-04-25 14:09:33,31.61,34.7642,84.0,38,3,7.67,clear sky
243,Rawson,AR,2021-04-25 14:09:34,-43.3002,-65.1023,60.4,57,14,19.44,few clouds
244,Rumonge,BI,2021-04-25 14:07:00,-3.9736,29.4386,77.54,77,99,2.8,light rain
245,Springdale,US,2021-04-25 14:09:34,36.1867,-94.1288,59.0,100,1,5.75,clear sky
246,Seoul,KR,2021-04-25 14:09:12,37.5683,126.9778,60.8,51,0,3.44,clear sky
247,Lanxi,CN,2021-04-25 14:08:43,29.2195,119.477,62.35,93,74,3.36,broken clouds
248,Ajdabiya,LY,2021-04-25 14:09:35,30.7554,20.2263,69.48,59,0,25.7,clear sky
249,Baft,IR,2021-04-25 14:09:35,29.234,56.6057,71.65,15,97,14.0,overcast clouds
250,Garissa,KE,2021-04-25 14:09:36,-0.4536,39.6401,95.43,31,100,6.6,overcast clouds
251,Boueni,YT,2021-04-25 14:09:37,-12.9025,45.0761,86.0,70,40,8.05,scattered clouds
252,Elizabeth City,US,2021-04-25 14:09:37,36.2946,-76.2511,59.0,77,100,17.27,overcast clouds
253,Marshfield,US,2021-04-25 14:09:37,44.6689,-90.1718,41.0,55,1,4.61,clear sky
254,Vallenar,CL,2021-04-25 14:09:38,-28.5708,-70.7581,67.75,50,0,2.55,clear sky
255,Agidel,RU,2021-04-25 14:09:38,55.9077,53.9355,46.11,51,52,20.56,broken clouds
256,Adrar,MR,2021-04-25 14:09:38,20.5022,-10.0711,97.66,9,4,6.26,clear sky
257,Road Town,VG,2021-04-25 14:09:39,18.4167,-64.6167,82.4,65,40,9.22,scattered clouds
258,Mersing,MY,2021-04-25 14:09:39,2.4312,103.8405,78.8,89,25,3.44,scattered clouds
259,Canutama,BR,2021-04-25 14:09:39,-6.5339,-64.3831,81.5,86,60,0.74,broken clouds
260,Bohuslav,UA,2021-04-25 14:09:40,49.5494,30.8744,52.18,56,100,11.83,overcast clouds
261,Ekhabi,RU,2021-04-25 14:09:40,53.5102,142.9671,20.98,88,10,5.03,clear sky
262,Pacific Grove,US,2021-04-25 14:09:41,36.6177,-121.9166,52.0,89,100,7.67,overcast clouds
263,Rafsanjan,IR,2021-04-25 14:09:41,30.4067,55.9939,70.66,33,100,15.19,overcast clouds
264,Goulburn,AU,2021-04-25 14:09:41,-34.75,149.7167,42.01,92,0,4.09,clear sky
265,Sedalia,US,2021-04-25 14:08:44,38.7045,-93.2283,54.0,66,1,13.8,clear sky
266,Praia,CV,2021-04-25 14:09:42,14.9215,-23.5087,78.8,53,75,20.71,broken clouds
267,Yar-Sale,RU,2021-04-25 14:09:42,66.8333,70.8333,32.54,97,100,10.2,overcast clouds
268,Malatya,TR,2021-04-25 14:07:27,38.5,38.0,78.8,25,75,6.91,broken clouds
269,Salalah,OM,2021-04-25 14:09:43,17.0151,54.0924,86.0,70,40,11.5,scattered clouds
270,Northam,GB,2021-04-25 14:09:43,51.0333,-4.2167,57.99,51,1,1.01,clear sky
271,Broome,US,2021-04-25 14:09:44,42.2506,-75.833,50.0,87,90,4.61,overcast clouds
272,Acarau,BR,2021-04-25 14:09:44,-2.8856,-40.12,84.15,69,88,11.74,overcast clouds
273,Pangnirtung,CA,2021-04-25 14:09:45,66.1451,-65.7125,36.05,83,100,1.48,overcast clouds
274,Sitka,US,2021-04-25 14:09:45,57.0531,-135.33,44.6,70,20,4.99,few clouds
275,Surin,TH,2021-04-25 14:09:45,14.8818,103.4936,93.0,53,96,8.7,overcast clouds
276,Bull Savanna,JM,2021-04-25 14:09:46,17.8868,-77.5902,79.81,67,46,9.48,scattered clouds
277,Algete,ES,2021-04-25 14:09:46,40.5971,-3.4974,51.8,93,75,3.44,moderate rain
278,Monte Patria,CL,2021-04-25 14:09:46,-30.6919,-70.9467,70.72,37,0,3.02,clear sky
279,Provideniya,RU,2021-04-25 14:09:47,64.3833,-173.3,32.52,96,100,1.28,light snow
280,Namatanai,PG,2021-04-25 14:09:47,-3.6667,152.4333,80.17,80,73,4.09,broken clouds
281,Arman,RU,2021-04-25 14:09:47,59.7,150.1667,12.07,78,33,9.04,scattered clouds
282,Touros,BR,2021-04-25 14:09:48,-5.1989,-35.4608,86.0,62,75,11.5,broken clouds
283,Akita,JP,2021-04-25 14:09:48,39.7167,140.1167,43.14,52,50,17.27,scattered clouds
284,Kapuskasing,CA,2021-04-25 14:09:49,49.4169,-82.4331,21.2,79,100,12.66,overcast clouds
285,Riyadh,SA,2021-04-25 14:05:57,24.6877,46.7219,96.8,9,0,5.75,clear sky
286,Nesterovskaya,RU,2021-04-25 14:09:49,43.2386,45.0503,66.2,93,90,8.95,overcast clouds
287,Cape Canaveral,US,2021-04-25 14:07:52,28.4058,-80.6048,82.0,81,1,10.0,clear sky
288,Cap Malheureux,MU,2021-04-25 14:09:50,-19.9842,57.6142,77.0,82,100,10.0,light rain
289,Fare,PF,2021-04-25 14:09:50,-16.7,-151.0167,80.51,66,27,4.79,scattered clouds
290,Palembang,ID,2021-04-25 14:09:50,-2.9167,104.7458,84.2,84,40,6.91,scattered clouds
291,Presidente Medici,BR,2021-04-25 14:09:51,-11.1753,-61.9014,79.54,89,75,2.59,broken clouds
292,Jefferson City,US,2021-04-25 14:08:11,38.5767,-92.1735,52.0,71,1,6.91,clear sky
293,Ampanihy,MG,2021-04-25 14:09:52,-24.7,44.75,81.03,54,27,13.82,scattered clouds
294,North Bend,US,2021-04-25 14:09:53,43.4065,-124.2243,46.4,93,90,5.75,overcast clouds
295,Balkhash,KZ,2021-04-25 14:09:54,46.844,74.9804,50.56,37,100,14.45,overcast clouds
296,San Quintin,MX,2021-04-25 14:09:54,30.4833,-115.95,57.24,86,66,7.16,broken clouds
297,Sioux Lookout,CA,2021-04-25 14:09:55,50.1001,-91.917,32.0,59,20,5.75,few clouds
298,Kuytun,RU,2021-04-25 14:09:55,54.3419,101.5036,34.52,77,43,3.24,scattered clouds
299,Selfoss,IS,2021-04-25 14:09:55,63.9331,-20.9971,44.01,92,99,1.99,overcast clouds
300,Esmeraldas,BR,2021-04-25 14:09:56,-19.7625,-44.3139,80.6,54,0,5.75,clear sky
301,Bria,CF,2021-04-25 14:09:56,6.5423,21.9863,78.31,75,100,7.31,overcast clouds
302,Dingle,PH,2021-04-25 14:09:56,10.9995,122.6711,77.99,82,12,2.89,light rain
303,Palasa,IN,2021-04-25 14:09:57,18.7667,84.4167,81.12,77,52,7.63,broken clouds
304,Oskemen,KZ,2021-04-25 14:09:57,49.9565,82.6119,50.0,23,99,4.47,overcast clouds
305,San Juan De La Maguana,DO,2021-04-25 14:07:00,18.8059,-71.2299,82.4,74,40,13.8,scattered clouds
306,Gorontalo,ID,2021-04-25 14:09:58,0.5412,123.0595,75.69,92,100,2.1,overcast clouds
307,Itum-Kale,RU,2021-04-25 14:09:58,42.7356,45.5758,57.13,82,99,3.24,overcast clouds
308,Narsaq,GL,2021-04-25 14:09:58,60.9167,-46.05,51.8,30,75,31.07,broken clouds
309,Hovd,MN,2021-04-25 14:09:59,48.0056,91.6419,33.78,24,99,10.31,overcast clouds
310,Lagoa,PT,2021-04-25 14:09:59,39.05,-27.9833,59.14,78,25,14.92,scattered clouds
311,Krasnyy Sulin,RU,2021-04-25 14:09:59,47.8922,40.0704,57.2,26,0,6.71,clear sky
312,Ushtobe,KZ,2021-04-25 14:10:00,45.2514,77.9838,58.42,27,100,5.95,overcast clouds
313,Ola,RU,2021-04-25 14:10:02,59.5833,151.2833,17.4,72,88,9.42,overcast clouds
314,Khulo,GE,2021-04-25 14:10:02,41.644,42.3129,59.0,88,75,8.05,broken clouds
315,Oxbow,CA,2021-04-25 14:10:03,49.2333,-102.1676,34.0,56,100,11.01,overcast clouds
316,Necochea,AR,2021-04-25 14:10:03,-38.5473,-58.7368,63.0,77,100,5.99,overcast clouds
317,Ulladulla,AU,2021-04-25 14:10:03,-35.35,150.4667,53.6,94,14,4.43,few clouds
318,Oyotun,PE,2021-04-25 14:10:04,-6.8519,-79.3036,77.92,70,40,5.08,scattered clouds
319,Qaqortoq,GL,2021-04-25 14:10:04,60.7167,-46.0333,51.8,30,75,31.07,light rain
320,Jieshi,CN,2021-04-25 14:10:05,22.8134,115.8257,70.84,81,100,19.42,overcast clouds
321,Trogir,HR,2021-04-25 14:10:05,43.5125,16.2517,68.0,42,0,13.8,clear sky
322,Talnakh,RU,2021-04-25 14:10:05,69.4865,88.3972,4.78,96,46,5.1,scattered clouds
323,San Cristobal,VE,2021-04-25 14:10:06,7.7669,-72.225,82.4,65,20,4.61,few clouds
324,Hualmay,PE,2021-04-25 14:10:06,-11.0964,-77.6139,68.34,81,65,6.44,broken clouds
325,Ellisras,ZA,2021-04-25 14:10:07,-23.6649,27.7443,87.55,9,0,7.9,clear sky
326,Tessalit,ML,2021-04-25 14:10:07,20.1986,1.0114,103.1,4,0,4.12,clear sky
327,Lorengau,PG,2021-04-25 14:10:07,-2.0226,147.2712,80.76,76,100,2.57,overcast clouds
328,Hibbing,US,2021-04-25 14:05:21,47.4272,-92.9377,35.6,51,1,4.97,clear sky
329,Kungurtug,RU,2021-04-25 14:10:08,50.5994,97.5228,27.0,93,100,5.01,light snow
330,Green River,US,2021-04-25 14:06:06,41.5286,-109.4662,41.0,52,75,3.44,broken clouds
331,Walvis Bay,NA,2021-04-25 14:10:09,-22.9575,14.5053,78.8,44,8,6.91,clear sky
332,Sola,VU,2021-04-25 14:10:09,-13.8833,167.55,82.11,76,100,9.31,overcast clouds
333,Kupang,ID,2021-04-25 14:10:10,-10.1667,123.5833,77.74,68,70,9.93,broken clouds
334,Kolondieba,ML,2021-04-25 14:10:10,11.0882,-6.8926,105.03,19,88,2.98,overcast clouds
335,Boyolangu,ID,2021-04-25 14:10:11,-8.1181,111.8935,75.42,90,14,1.14,few clouds
336,Elliot Lake,CA,2021-04-25 14:10:11,46.3834,-82.6331,32.0,74,90,20.71,overcast clouds
337,Aksay,RU,2021-04-25 14:10:11,47.26,39.87,57.2,26,0,6.71,clear sky
338,Udachnyy,RU,2021-04-25 14:10:12,66.4167,112.4,23.38,90,100,22.26,overcast clouds
339,Cabanas,CU,2021-04-25 14:10:12,22.9758,-82.9219,82.4,69,40,5.75,scattered clouds
340,Riverton,US,2021-04-25 14:10:10,40.5219,-111.9391,51.01,76,90,3.98,overcast clouds
341,Yumen,CN,2021-04-25 14:06:50,40.2833,97.2,44.78,11,69,24.7,broken clouds
342,Ailigandi,PA,2021-04-25 14:10:13,9.2333,-78.0167,84.15,65,76,4.32,broken clouds
343,Praia Da Vitoria,PT,2021-04-25 14:10:13,38.7333,-27.0667,64.0,72,40,19.08,scattered clouds
344,Flinders,AU,2021-04-25 14:10:14,-34.5833,150.8552,55.99,82,65,1.01,broken clouds
345,Palmer,US,2021-04-25 14:10:14,42.1584,-72.3287,50.0,93,90,1.59,light rain
346,Bandraboua,YT,2021-04-25 14:10:14,-12.7044,45.1223,86.0,70,40,8.05,scattered clouds
347,Grindavik,IS,2021-04-25 14:10:15,63.8424,-22.4338,46.4,87,75,11.5,broken clouds
348,Acapulco,MX,2021-04-25 14:10:15,16.8634,-99.8901,78.8,65,75,1.72,broken clouds
349,Portland,US,2021-04-25 14:08:56,45.5234,-122.6762,46.99,87,100,2.37,overcast clouds
350,Solnechnyy,RU,2021-04-25 14:10:16,50.7214,136.6319,27.93,61,87,2.75,overcast clouds
351,Tukrah,LY,2021-04-25 14:10:17,32.5341,20.5791,64.83,71,1,17.05,clear sky
352,Umtata,ZA,2021-04-25 14:10:17,-31.5889,28.7844,84.2,13,0,5.75,clear sky
353,Sisimiut,GL,2021-04-25 14:10:18,66.9395,-53.6735,40.89,60,85,3.49,overcast clouds
354,Lebyazhye,RU,2021-04-25 14:10:18,55.2689,66.4947,55.0,43,12,10.13,few clouds
355,Cidreira,BR,2021-04-25 14:10:18,-30.1811,-50.2056,70.32,78,79,14.63,broken clouds
356,Nianzishan,CN,2021-04-25 14:10:19,47.5167,122.8833,52.56,29,100,6.73,overcast clouds
357,Zalantun,CN,2021-04-25 14:10:19,48.0,122.7167,51.15,31,100,7.36,overcast clouds
358,Vila,PT,2021-04-25 14:10:20,42.0304,-8.1588,60.01,84,100,3.0,overcast clouds
359,Piacabucu,BR,2021-04-25 14:10:20,-10.4056,-36.4344,83.1,69,32,6.91,scattered clouds
360,Bathsheba,BB,2021-04-25 14:10:21,13.2167,-59.5167,82.4,57,75,20.71,broken clouds
361,Fallon,US,2021-04-25 14:10:21,39.4735,-118.7774,48.99,43,90,8.05,overcast clouds
362,Fort Nelson,CA,2021-04-25 14:10:21,58.8053,-122.7002,26.6,68,40,5.75,scattered clouds
363,Zhigansk,RU,2021-04-25 14:10:22,66.7697,123.3711,32.95,98,100,10.78,overcast clouds
364,Gravdal,NO,2021-04-25 14:10:22,68.1214,13.5031,41.0,70,40,10.36,scattered clouds
365,Gold Coast,AU,2021-04-25 14:09:33,-28.0,153.4333,63.0,88,40,3.44,scattered clouds
366,High Level,CA,2021-04-25 14:10:23,58.5169,-117.136,26.6,80,90,2.3,overcast clouds
367,Smithers,CA,2021-04-25 14:05:24,54.7804,-127.1743,28.4,80,1,0.72,clear sky
368,Yichun,CN,2021-04-25 14:10:23,47.7,128.9,34.9,42,3,2.46,clear sky
369,Nadvoitsy,RU,2021-04-25 14:10:24,63.8667,34.3167,48.96,70,54,11.7,broken clouds
370,Nanortalik,GL,2021-04-25 14:10:24,60.1432,-45.2371,42.06,73,100,14.74,light rain
371,Abu Samrah,SY,2021-04-25 14:10:25,35.3029,37.1841,88.38,22,91,14.03,overcast clouds
372,Opuwo,NA,2021-04-25 14:10:25,-18.0607,13.84,86.47,20,18,6.78,few clouds
373,Barbastro,ES,2021-04-25 14:09:49,42.0356,0.1269,66.2,59,20,12.66,few clouds
374,Siavonga,ZM,2021-04-25 14:10:25,-16.5382,28.7088,84.24,46,10,3.67,clear sky
375,Asyut,EG,2021-04-25 14:10:26,27.181,31.1837,98.6,16,0,11.5,clear sky
376,Eenhana,NA,2021-04-25 14:10:26,-17.4667,16.3333,87.8,22,0,4.61,clear sky
377,Bonthe,SL,2021-04-25 14:10:27,7.5264,-12.505,91.92,51,94,10.89,overcast clouds
378,Santiago Del Estero,AR,2021-04-25 14:10:27,-27.7951,-64.2615,67.84,49,0,4.72,clear sky
379,Krasnoselkup,RU,2021-04-25 14:10:28,65.7,82.4667,21.45,87,30,7.09,scattered clouds
380,Nyurba,RU,2021-04-25 14:10:28,63.2842,118.3319,33.69,97,100,5.3,overcast clouds
381,Nouadhibou,MR,2021-04-25 14:10:28,20.931,-17.0347,80.6,41,0,21.85,clear sky
382,Saint-Augustin,CA,2021-04-25 14:10:29,51.226,-58.6502,42.39,56,16,15.08,few clouds
383,Banff,CA,2021-04-25 14:10:29,51.1762,-115.5698,28.4,93,100,2.3,light snow
384,Bilibino,RU,2021-04-25 14:10:29,68.0546,166.4372,19.02,96,100,1.61,light snow
385,Hwange,ZW,2021-04-25 14:10:30,-18.3693,26.5019,87.35,24,38,4.25,scattered clouds
386,Hervey Bay,AU,2021-04-25 14:10:30,-25.2986,152.8535,64.0,82,0,3.0,clear sky
387,Zaraza,VE,2021-04-25 14:10:30,9.3503,-65.3245,89.19,43,60,8.5,broken clouds
388,Santa Cruz,BO,2021-04-25 14:10:00,-17.8,-63.1667,71.6,83,75,17.27,broken clouds
389,Oyonnax,FR,2021-04-25 14:10:32,46.2592,5.6573,73.0,26,20,9.22,few clouds
390,Mayor Pablo Lagerenza,PY,2021-04-25 14:10:32,-19.9309,-60.7718,68.16,79,100,10.38,moderate rain
391,Pemangkat,ID,2021-04-25 14:07:16,1.1667,108.9667,80.91,77,70,4.41,broken clouds
392,Xining,CN,2021-04-25 14:10:33,36.6167,101.7667,49.73,32,0,3.53,clear sky
393,Okha,RU,2021-04-25 14:10:33,53.5739,142.9478,22.1,86,8,5.19,clear sky
394,Falmouth,GB,2021-04-25 14:10:33,50.1544,-5.0711,60.8,66,20,32.21,few clouds
395,Paka,MY,2021-04-25 14:10:34,4.6374,103.4368,78.8,83,89,2.3,overcast clouds
396,Vanimo,PG,2021-04-25 14:10:34,-2.6741,141.3028,75.29,87,100,3.53,overcast clouds
397,Kahului,US,2021-04-25 14:10:34,20.8947,-156.47,71.6,94,20,14.97,few clouds
398,Sept-Iles,CA,2021-04-25 14:10:35,50.2001,-66.3821,46.99,56,3,3.44,clear sky
399,Hangu,CN,2021-04-25 14:10:35,39.2489,117.7892,55.4,44,0,6.71,clear sky
400,Wawa,NG,2021-04-25 14:10:36,9.9022,4.4192,97.65,36,98,1.43,overcast clouds
401,Rock Springs,US,2021-04-25 14:08:25,41.5875,-109.2029,41.0,52,75,3.44,broken clouds
402,Taltal,CL,2021-04-25 14:10:36,-25.4,-70.4833,66.58,70,1,6.04,clear sky
403,Vostok,RU,2021-04-25 14:10:37,46.4856,135.8833,24.04,52,6,4.03,clear sky
404,Iquitos,PE,2021-04-25 14:10:37,-3.7481,-73.2472,80.6,83,75,5.75,broken clouds
405,Kaitangata,NZ,2021-04-25 14:10:38,-46.2817,169.8464,39.99,77,26,5.01,scattered clouds
406,Oksfjord,NO,2021-04-25 14:10:38,70.2396,22.3479,37.4,69,75,12.66,light rain
407,Sibolga,ID,2021-04-25 14:10:38,1.7427,98.7792,78.35,82,99,2.44,moderate rain
408,Soyo,AO,2021-04-25 14:10:39,-6.1349,12.3689,87.8,70,20,8.05,few clouds
409,Porto Belo,BR,2021-04-25 14:10:40,-27.1578,-48.5531,75.99,69,0,12.66,clear sky
410,Burns Lake,CA,2021-04-25 14:10:40,54.2331,-125.7533,17.6,93,8,2.3,clear sky
411,La Ronge,CA,2021-04-25 14:10:40,55.1001,-105.2842,26.6,80,100,4.61,overcast clouds
412,Port Keats,AU,2021-04-25 14:10:41,-14.25,129.55,75.38,44,100,2.84,overcast clouds
413,Charleston,US,2021-04-25 14:10:05,32.7766,-79.9309,66.99,82,90,11.5,haze
414,Angoche,MZ,2021-04-25 14:10:41,-16.2325,39.9086,79.09,84,100,5.03,light rain
415,Hamilton,US,2021-04-25 14:10:42,39.1834,-84.5333,50.0,93,90,5.75,mist
416,Manta,EC,2021-04-25 14:10:42,-0.95,-80.7333,77.0,83,75,8.05,broken clouds
417,Lasa,IT,2021-04-25 14:10:42,46.6166,10.7002,77.0,33,20,6.91,few clouds
418,Timra,SE,2021-04-25 14:10:43,62.487,17.3257,44.6,33,0,17.27,clear sky
419,Banjar,ID,2021-04-25 14:10:43,-8.19,114.9675,84.2,84,20,12.66,few clouds
420,Wollongong,AU,2021-04-25 14:09:56,-34.4333,150.8833,55.99,82,61,1.01,broken clouds
421,Carballo,ES,2021-04-25 14:10:44,43.213,-8.691,63.0,86,100,3.0,overcast clouds
422,Isiro,CD,2021-04-25 14:10:44,2.7739,27.616,68.9,98,100,2.53,moderate rain
423,Svetlogorsk,BY,2021-04-25 14:10:44,52.6333,29.7333,43.72,47,99,12.06,overcast clouds
424,Zwedru,LR,2021-04-25 14:10:45,6.0667,-8.1281,93.15,45,99,3.42,overcast clouds
425,Matay,EG,2021-04-25 14:10:45,28.419,30.7792,102.99,6,0,16.22,clear sky
426,Jiangyou,CN,2021-04-25 14:10:45,31.7667,104.7167,59.83,80,100,3.62,moderate rain
427,Auki,SB,2021-04-25 14:10:46,-8.7676,160.7034,77.74,86,86,2.21,overcast clouds
428,Lewisporte,CA,2021-04-25 14:10:46,49.2499,-55.0482,48.2,43,20,19.57,few clouds
429,Hokitika,NZ,2021-04-25 14:10:47,-42.7167,170.9667,47.17,74,98,3.49,overcast clouds
430,Svetlaya,RU,2021-04-25 14:10:47,46.5389,138.3297,31.62,72,69,4.81,broken clouds
431,Ugoofaaru,MV,2021-04-25 14:10:48,5.6667,73.0,84.92,69,15,6.24,few clouds
432,Komsomolskiy,UZ,2021-04-25 14:10:48,40.4272,71.7189,78.8,21,57,6.91,broken clouds
433,Akureyri,IS,2021-04-25 14:10:49,65.6835,-18.0878,42.8,93,90,8.05,light rain
434,Zandvoort,NL,2021-04-25 14:10:49,52.3749,4.5341,50.0,57,75,10.36,broken clouds
